event_id,floor,artist_name,set_time_start,set_time_end
78,Lab.oratory,nd_baumecker,2010-05-12T06:00:00Z,2010-05-12T14:00:00Z
78,Panorama Bar,Bankhead & Knight,2010-05-12T00:00:00Z,2010-05-12T02:00:00Z
78,Panorama Bar,Aeroplane,2010-05-12T02:00:00Z,2010-05-12T05:00:00Z
78,Panorama Bar,Trevor Jackson,2010-05-12T05:00:00Z,2010-05-12T08:00:00Z
78,Panorama Bar,Paddy O’Neill,2010-05-12T08:00:00Z,2010-05-12T16:00:00Z
78,Berghain,Elektro Guzzi,2010-05-12T00:00:00Z,2010-05-12T01:00:00Z
78,Berghain,Efdemin,2010-05-12T01:00:00Z,2010-05-12T03:00:00Z
78,Berghain,Darkstar,2010-05-12T03:00:00Z,2010-05-12T05:00:00Z
78,Berghain,Marcel Dettmann,2010-05-12T05:00:00Z,2010-05-12T13:00:00Z
78,Berghain,Max Dax,2010-05-12T20:00:00Z,2010-05-12T21:00:00Z
78,Berghain,Norman Palm,2010-05-12T21:00:00Z,2010-05-12T21:30:00Z
78,Berghain,High Places,2010-05-12T21:45:00Z,2010-05-12T22:30:00Z
78,Berghain,Robyn,2010-05-12T22:45:00Z,2010-05-12T23:45:00Z
780,Berghain,INNEN+AUSSEN,2013-10-11T00:01:00Z,2013-10-11T01:30:00Z
780,Berghain,Hyetal,2013-10-11T01:30:00Z,2013-10-11T02:30:00Z
780,Berghain,Opium Hum,2013-10-11T02:30:00Z,2013-10-11T10:30:00Z
780,Berghain,INNEN+AUSSEN,2013-10-11T20:00:00Z,2013-10-11T21:00:00Z
780,Berghain,Reliq,2013-10-11T21:00:00Z,2013-10-11T22:00:00Z
780,Berghain,East India Youth,2013-10-11T22:00:00Z,2013-10-11T23:00:00Z
780,Berghain,Factory Floor,2013-10-11T23:00:00Z,2013-10-11T00:00:00Z
781,Berghain,Pharmakon,2013-11-29T01:30:00Z,2013-11-29T02:00:00Z
781,Berghain,Bleaching Agent,2013-11-29T02:00:00Z,2013-11-29T03:30:00Z
781,Berghain,These Hidden Hands,2013-11-29T03:30:00Z,2013-11-29T04:30:00Z
781,Berghain,AnD,2013-11-29T04:30:00Z,2013-11-29T06:30:00Z
781,Berghain,Helena Hauff,2013-11-29T06:30:00Z,2013-11-29T14:30:00Z
781,Berghain,Opium Hum,2013-11-29T21:00:00Z,2013-11-29T22:00:00Z
781,Berghain,Shapednoise,2013-11-29T22:00:00Z,2013-11-29T23:00:00Z
781,Berghain,Godflesh,2013-11-29T23:00:00Z,2013-11-29T23:59:00Z
781,Berghain,Opium Hum,2013-11-29T23:59:00Z,2013-11-29T01:30:00Z
782,Kantine am Berghain,New Found Land,2013-10-28T21:00:00Z,2013-10-28T21:50:00Z
782,Kantine am Berghain,Mariam The Believer,2013-10-28T22:00:00Z,2013-10-29T06:00:00Z
785,Kantine am Berghain,tba,2013-12-03T20:00:00Z,2013-12-03T20:45:00Z
785,Kantine am Berghain,Emily Wells,2013-12-03T21:00:00Z,2013-12-04T05:00:00Z
786,Berghain,Orchestra Of Shperes,2013-12-03T21:00:00Z,2013-12-03T21:45:00Z
786,Berghain,Wooden Shjips,2013-12-03T22:00:00Z,2013-12-04T06:00:00Z
787,Berghain,Walter W. Wacht,2013-10-08T20:00:00Z,2013-10-08T21:00:00Z
787,Berghain,VISUALS,2013-10-08T21:00:00Z,2013-10-08T21:30:00Z
787,Berghain,Darkside,2013-10-08T22:00:00Z,2013-10-09T06:00:00Z
788,Berghain,Balzer & Hossbach,2013-09-12T20:00:00Z,2013-09-12T21:00:00Z
788,Berghain,White Collar Boy,2013-09-12T21:00:00Z,2013-09-12T22:00:00Z
788,Berghain,Karin Park,2013-09-12T22:00:00Z,2013-09-12T23:00:00Z
789,Kantine am Berghain,Claire,2013-11-12T20:30:00Z,2013-11-13T04:30:00Z
79,Panorama Bar,Markus Schatz,2010-05-14T00:00:00Z,2010-05-14T03:00:00Z
79,Panorama Bar,Martinez,2010-05-14T03:00:00Z,2010-05-14T05:30:00Z
79,Panorama Bar,Ekkohaus,2010-05-14T05:30:00Z,2010-05-14T06:30:00Z
79,Panorama Bar,Matthias Tanzmann,2010-05-14T06:30:00Z,2010-05-14T09:00:00Z
79,Panorama Bar,Michael Melchner,2010-05-14T09:00:00Z,2010-05-14T17:00:00Z
79,Berghain,X&Trick,2010-05-14T01:00:00Z,2010-05-14T02:00:00Z
79,Berghain,Venetian Snares,2010-05-14T02:00:00Z,2010-05-14T03:15:00Z
79,Berghain,Enduser,2010-05-14T03:15:00Z,2010-05-14T05:15:00Z
79,Berghain,Marius Reisser & Nicolas Chevreux,2010-05-14T05:15:00Z,2010-05-14T13:15:00Z
79,Berghain,Marius Reisser & Nicolas Chevreux,2010-05-14T23:00:00Z,2010-05-14T01:00:00Z
790,Panorama Bar,Lotic,2013-10-30T00:30:00Z,2013-10-30T01:30:00Z
790,Panorama Bar,Nguzunguzu,2013-10-30T01:30:00Z,2013-10-30T03:00:00Z
790,Panorama Bar,Slava,2013-10-30T03:00:00Z,2013-10-30T11:00:00Z
790,Panorama Bar,Lotic,2013-10-30T22:00:00Z,2013-10-30T23:30:00Z
790,Panorama Bar,Slava,2013-10-30T23:30:00Z,2013-10-30T00:30:00Z
791,Kantine am Berghain,Blue Hawaii,2013-10-04T00:30:00Z,2013-10-04T02:00:00Z
791,Kantine am Berghain,Touchy Mob,2013-10-04T02:00:00Z,2013-10-04T10:00:00Z
791,Kantine am Berghain,Sean Nicholas Savage,2013-10-04T22:00:00Z,2013-10-04T23:00:00Z
791,Kantine am Berghain,Small Black,2013-10-04T23:15:00Z,2013-10-04T00:30:00Z
792,Kantine am Berghain,PLANNINGTOROCK,2013-12-02T20:00:00Z,2013-12-02T21:30:00Z
792,Kantine am Berghain,Glasser,2013-12-02T22:00:00Z,2013-12-03T06:00:00Z
795,Berghain,Roosevelt,2013-11-06T21:00:00Z,2013-11-06T21:40:00Z
795,Berghain,Clean Bandit,2013-11-06T22:00:00Z,2013-11-06T22:40:00Z
795,Berghain,S O H N,2013-11-06T23:10:00Z,2013-11-06T00:10:00Z
796,Kantine am Berghain,Kiki Bohemia,2013-10-08T20:00:00Z,2013-10-08T21:00:00Z
796,Kantine am Berghain,Gregor Schwellenbach,2013-10-08T21:00:00Z,2013-10-08T21:45:00Z
796,Kantine am Berghain,Falko Teichmann,2013-10-08T21:45:00Z,2013-10-08T22:00:00Z
796,Kantine am Berghain,Sicker Man,2013-10-08T22:00:00Z,2013-10-08T23:00:00Z
796,Kantine am Berghain,Ran Huber,2013-10-08T23:00:00Z,2013-10-09T07:00:00Z
797,Kantine am Berghain,Shameless/Limitless,2013-11-14T20:00:00Z,2013-11-14T21:00:00Z
797,Kantine am Berghain,Dylan III,2013-11-14T21:00:00Z,2013-11-14T21:50:00Z
797,Kantine am Berghain,John Wizards,2013-11-14T22:00:00Z,2013-11-15T06:00:00Z
798,Kantine am Berghain,DJ Tennis,2013-10-17T22:00:00Z,2013-10-17T06:00:00Z
799,Panorama Bar,Arttu,2013-10-02T03:30:00Z,2013-10-02T04:30:00Z
799,Panorama Bar,Ben UFO & Tama Sumo,2013-10-02T04:30:00Z,2013-10-02T09:00:00Z
799,Panorama Bar,Mano le Tough,2013-10-02T09:00:00Z,2013-10-02T12:00:00Z
799,Panorama Bar,Italojohnson,2013-10-02T12:00:00Z,2013-10-02T20:00:00Z
799,Panorama Bar,Ruf Dug,2013-10-02T23:59:00Z,2013-10-02T03:30:00Z
80,Panorama Bar,Homm & Popoviciu,2010-05-15T00:00:00Z,2010-05-15T03:00:00Z
80,Panorama Bar,Jens Bond,2010-05-15T03:00:00Z,2010-05-15T06:00:00Z
80,Panorama Bar,Tigerskin,2010-05-15T06:00:00Z,2010-05-15T07:00:00Z
80,Panorama Bar,Sebo K,2010-05-15T07:00:00Z,2010-05-15T10:00:00Z
80,Panorama Bar,Prompt,2010-05-15T10:00:00Z,2010-05-15T11:00:00Z
80,Panorama Bar,Todd Bodine,2010-05-15T11:00:00Z,2010-05-15T14:00:00Z
80,Panorama Bar,Phage & Daniel Dreier,2010-05-15T14:00:00Z,2010-05-15T19:00:00Z
80,Panorama Bar,Guido Schneider,2010-05-15T19:00:00Z,2010-05-16T03:00:00Z
80,Berghain,Benno Blome,2010-05-15T00:00:00Z,2010-05-15T04:00:00Z
80,Berghain,Paul Ritch,2010-05-15T04:00:00Z,2010-05-15T05:00:00Z
80,Berghain,Marc Antona,2010-05-15T05:00:00Z,2010-05-15T08:00:00Z
80,Berghain,Format:B,2010-05-15T08:00:00Z,2010-05-15T09:00:00Z
80,Berghain,Tom Clark,2010-05-15T09:00:00Z,2010-05-15T17:00:00Z
801,Panorama Bar,Shonky & Dyed Soundorom,2013-10-05T01:00:00Z,2013-10-05T09:00:00Z
801,Panorama Bar,Spencer Parker,2013-10-05T14:00:00Z,2013-10-05T18:00:00Z
801,Panorama Bar,Serge,2013-10-05T18:00:00Z,2013-10-05T21:00:00Z
801,Panorama Bar,Steffi,2013-10-05T21:00:00Z,2013-10-05T01:00:00Z
801,Berghain,Clouds,2013-10-05T04:00:00Z,2013-10-05T05:00:00Z
801,Berghain,DJ Hyperactive,2013-10-05T05:00:00Z,2013-10-05T08:00:00Z
801,Berghain,Raíz,2013-10-05T08:00:00Z,2013-10-05T12:00:00Z
801,Berghain,Luis Flores,2013-10-05T12:00:00Z,2013-10-05T15:00:00Z
801,Berghain,Drumcell,2013-10-05T15:00:00Z,2013-10-05T18:00:00Z
801,Berghain,Oliver Deutschmann,2013-10-05T18:00:00Z,2013-10-05T23:00:00Z
801,Berghain,Fiedel,2013-10-05T23:00:00Z,2013-10-06T07:00:00Z
801,Berghain,Dj Pete,2013-10-05T23:59:00Z,2013-10-05T04:00:00Z
802,Panorama Bar,Virginia,2013-10-11T00:00:00Z,2013-10-11T03:30:00Z
802,Panorama Bar,Juju&Jordash,2013-10-11T03:30:00Z,2013-10-11T04:30:00Z
802,Panorama Bar,Anthony Naples,2013-10-11T04:30:00Z,2013-10-11T06:30:00Z
802,Panorama Bar,Vakula,2013-10-11T06:30:00Z,2013-10-11T09:00:00Z
802,Panorama Bar,Casper Tielrooij & Thomas Martojo,2013-10-11T09:00:00Z,2013-10-11T17:00:00Z
804,Berghain,Murat Tepeli,2013-10-18T00:00:00Z,2013-10-18T04:00:00Z
804,Berghain,Adalberto,2013-10-18T04:00:00Z,2013-10-18T05:00:00Z
804,Berghain,Eduardo de la Calle,2013-10-18T05:00:00Z,2013-10-18T07:30:00Z
804,Berghain,Sven Weisemann,2013-10-18T07:30:00Z,2013-10-18T15:30:00Z
805,Panorama Bar,Margaret Dygas,2013-10-19T00:00:00Z,2013-10-19T08:00:00Z
805,Panorama Bar,Dinky,2013-10-19T14:00:00Z,2013-10-19T17:00:00Z
805,Panorama Bar,Rhadoo,2013-10-19T17:00:00Z,2013-10-19T21:00:00Z
805,Panorama Bar,DJ T.,2013-10-19T21:00:00Z,2013-10-19T23:59:00Z
805,Berghain,Boris,2013-10-19T00:00:00Z,2013-10-19T08:00:00Z
805,Berghain,Norman Nodge,2013-10-19T00:00:00Z,2013-10-19T05:00:00Z
805,Berghain,Slam,2013-10-19T05:00:00Z,2013-10-19T06:00:00Z
805,Berghain,Gary Beck,2013-10-19T06:00:00Z,2013-10-19T10:00:00Z
805,Berghain,Mark Broom,2013-10-19T10:00:00Z,2013-10-19T13:00:00Z
805,Berghain,Hans Bouffmmyhre,2013-10-19T13:00:00Z,2013-10-19T18:00:00Z
805,Berghain,Len Faki,2013-10-19T18:00:00Z,2013-10-19T21:00:00Z
805,Berghain,Pär Grindvik,2013-10-19T21:00:00Z,2013-10-19T23:59:00Z
806,Panorama Bar,Karizma,2013-10-25T03:30:00Z,2013-10-25T06:00:00Z
806,Panorama Bar,Amir Alexander,2013-10-25T06:00:00Z,2013-10-25T08:30:00Z
806,Panorama Bar,Marc Schneider,2013-10-25T08:30:00Z,2013-10-25T16:30:00Z
806,Panorama Bar,Nick Höppner,2013-10-25T23:59:00Z,2013-10-25T03:30:00Z
807,Panorama Bar,Tama Sumo & Lakuti,2013-10-26T02:00:00Z,2013-10-26T10:00:00Z
807,Panorama Bar,Volcov,2013-10-26T16:00:00Z,2013-10-26T19:00:00Z
807,Panorama Bar,Sadar Bahar,2013-10-26T19:00:00Z,2013-10-26T22:00:00Z
807,Panorama Bar,Lakuti,2013-10-26T22:00:00Z,2013-10-26T23:59:00Z
807,Panorama Bar,Tama Sumo,2013-10-26T23:59:00Z,2013-10-26T02:00:00Z
807,Berghain,Answer Code Request,2013-10-26T03:00:00Z,2013-10-26T04:00:00Z
807,Berghain,DJ Hell,2013-10-26T04:00:00Z,2013-10-26T07:00:00Z
807,Berghain,Marcel Dettmann,2013-10-26T07:00:00Z,2013-10-26T12:00:00Z
807,Berghain,Function,2013-10-26T12:00:00Z,2013-10-26T16:00:00Z
807,Berghain,Anthony Parasole,2013-10-26T16:00:00Z,2013-10-26T20:00:00Z
807,Berghain,Danny Tenaglia,2013-10-26T20:00:00Z,2013-10-26T23:59:00Z
807,Berghain,Shed,2013-10-26T23:59:00Z,2013-10-26T03:00:00Z
807,Berghain,Ben Klock,2013-10-26T23:59:00Z,2013-10-27T06:59:00Z
81,Berghain,Dj Max Dax,2010-05-19T20:00:00Z,2010-05-19T21:15:00Z
81,Berghain,Wolf Eyes,2010-05-19T21:15:00Z,2010-05-19T22:15:00Z
81,Berghain,Merzbow vs. Balazs Pandi,2010-05-19T22:15:00Z,2010-05-20T06:15:00Z
813,Kantine am Berghain,Seabear,2014-02-20T20:00:00Z,2014-02-20T20:45:00Z
813,Kantine am Berghain,Satellite Stories,2014-02-20T21:00:00Z,2014-02-21T05:00:00Z
814,Kantine am Berghain,HEADFIRST INTO THE FLAMES,2013-12-11T21:00:00Z,2013-12-11T21:45:00Z
814,Kantine am Berghain,Selvhenter,2013-12-11T22:00:00Z,2013-12-12T06:00:00Z
815,Kantine am Berghain,Sarah Farina,2013-11-05T00:15:00Z,2013-11-05T01:15:00Z
815,Kantine am Berghain,Shepherd,2013-11-05T01:15:00Z,2013-11-05T02:15:00Z
815,Kantine am Berghain,Sick Girls,2013-11-05T21:00:00Z,2013-11-05T22:15:00Z
815,Kantine am Berghain,Perera Elsewhere,2013-11-05T22:15:00Z,2013-11-05T23:15:00Z
815,Kantine am Berghain,Robot Koch,2013-11-05T23:15:00Z,2013-11-05T00:15:00Z
816,Lab.oratory,Optimo,2013-10-02T02:30:00Z,2013-10-02T05:00:00Z
816,Lab.oratory,Massimilliano Pagliara,2013-10-02T05:00:00Z,2013-10-02T07:30:00Z
816,Lab.oratory,Roger 23,2013-10-02T07:30:00Z,2013-10-02T15:30:00Z
816,Lab.oratory,Akira Hawks,2013-10-02T23:59:00Z,2013-10-02T02:30:00Z
817,Berghain,Hossbach ohne Balzer,2013-12-05T20:00:00Z,2013-12-05T21:00:00Z
817,Berghain,VV Brown,2013-12-05T21:00:00Z,2013-12-05T21:45:00Z
817,Berghain,Fenech-Soler,2013-12-05T22:00:00Z,2013-12-05T22:50:00Z
817,Berghain,Ghostpoet,2013-12-05T23:10:00Z,2013-12-06T07:10:00Z
819,Berghain,Tartini Project,2013-11-07T21:00:00Z,2013-11-07T21:30:00Z
819,Berghain,Spat'Sonore,2013-11-07T21:30:00Z,2013-11-07T22:00:00Z
819,Berghain,Gamut Inc,2013-11-07T22:15:00Z,2013-11-07T22:45:00Z
819,Berghain,Carl Michael von Hausswolff,2013-11-07T22:45:00Z,2013-11-07T23:15:00Z
819,Berghain,Razen,2013-11-07T23:15:00Z,2013-11-08T07:15:00Z
82,Panorama Bar,Nick Höppner,2010-05-21T00:00:00Z,2010-05-21T04:00:00Z
82,Panorama Bar,Cobblestone Jazz,2010-05-21T04:00:00Z,2010-05-21T05:30:00Z
82,Panorama Bar,Ryan Crosson,2010-05-21T05:30:00Z,2010-05-21T09:00:00Z
82,Panorama Bar,Margaret Dygas,2010-05-21T09:00:00Z,2010-05-21T17:00:00Z
821,Kantine am Berghain,The Burning Hell,2013-11-15T21:15:00Z,2013-11-15T22:05:00Z
821,Kantine am Berghain,Sam Amidon,2013-11-15T22:15:00Z,2013-11-16T06:15:00Z
822,Berghain,Burak Özdemir & Musica Sequenza,2013-11-19T21:00:00Z,2013-11-19T22:30:00Z
822,Berghain,Juli n More,2013-11-19T22:30:00Z,2013-11-19T23:00:00Z
822,Berghain,Juli n More & Burak Özdemir,2013-11-19T23:00:00Z,2013-11-19T23:30:00Z
822,Berghain,Juli n More,2013-11-19T23:30:00Z,2013-11-19T01:00:00Z
823,Kantine am Berghain,Magic Island,2013-12-16T20:00:00Z,2013-12-16T20:45:00Z
823,Kantine am Berghain,Vimes,2013-12-16T21:00:00Z,2013-12-17T05:00:00Z
825,Panorama Bar,Dsan Powell,2013-11-02T12:00:00Z,2013-11-02T15:00:00Z
825,Panorama Bar,André Galluzzi,2013-11-02T15:00:00Z,2013-11-02T18:00:00Z
825,Panorama Bar,Todd Bodine,2013-11-02T18:00:00Z,2013-11-02T21:00:00Z
825,Panorama Bar,Josh Wink,2013-11-02T21:00:00Z,2013-11-02T23:59:00Z
825,Panorama Bar,Radio Slave,2013-11-02T23:59:00Z,2013-11-03T07:59:00Z
825,Berghain,Karenn,2013-11-02T04:00:00Z,2013-11-02T05:30:00Z
825,Berghain,Surgeon,2013-11-02T05:30:00Z,2013-11-02T08:30:00Z
825,Berghain,Blawan & Pariah,2013-11-02T08:30:00Z,2013-11-02T11:00:00Z
825,Berghain,Sunil Sharpe,2013-11-02T11:00:00Z,2013-11-02T14:00:00Z
825,Berghain,Pangaea,2013-11-02T14:00:00Z,2013-11-02T17:00:00Z
825,Berghain,Sigha,2013-11-02T17:00:00Z,2013-11-02T20:00:00Z
825,Berghain,Henning Baer,2013-11-02T20:00:00Z,2013-11-02T23:59:00Z
825,Berghain,Midland,2013-11-02T23:59:00Z,2013-11-02T04:00:00Z
825,Berghain,Fiedel,2013-11-02T23:59:00Z,2013-11-03T07:59:00Z
826,Panorama Bar,Tom Trago,2013-11-08T03:00:00Z,2013-11-08T04:00:00Z
826,Panorama Bar,Laurent Garnier,2013-11-08T04:00:00Z,2013-11-08T09:00:00Z
826,Panorama Bar,Sven von Thülen,2013-11-08T09:00:00Z,2013-11-08T17:00:00Z
826,Panorama Bar,Jo Nathan,2013-11-08T23:59:00Z,2013-11-08T03:00:00Z
826,Berghain,Frank Bretschneider,2013-11-08T00:10:00Z,2013-11-08T00:50:00Z
826,Berghain,Atom TM,2013-11-08T01:00:00Z,2013-11-08T02:00:00Z
826,Berghain,Diamond Version,2013-11-08T02:10:00Z,2013-11-08T03:10:00Z
826,Berghain,Emptyset,2013-11-08T03:20:00Z,2013-11-08T04:20:00Z
826,Berghain,Credit 00,2013-11-08T04:20:00Z,2013-11-08T12:20:00Z
826,Berghain,Cupca,2013-11-08T22:00:00Z,2013-11-08T23:00:00Z
826,Berghain,Senking,2013-11-08T23:00:00Z,2013-11-08T23:59:00Z
827,Panorama Bar,Dinky,2013-11-09T18:00:00Z,2013-11-09T21:00:00Z
827,Panorama Bar,Fred P,2013-11-09T21:00:00Z,2013-11-09T23:59:00Z
827,Panorama Bar,Discodromo & Rotciv,2013-11-09T23:59:00Z,2013-11-10T07:59:00Z
827,Berghain,Alan Fitzpatrick,2013-11-09T04:00:00Z,2013-11-09T08:00:00Z
827,Berghain,Sam Paganini,2013-11-09T08:00:00Z,2013-11-09T11:00:00Z
827,Berghain,Joseph Capriati,2013-11-09T11:00:00Z,2013-11-09T15:00:00Z
827,Berghain,Adam Beyer,2013-11-09T15:00:00Z,2013-11-09T20:00:00Z
827,Berghain,Dustin Zahn,2013-11-09T20:00:00Z,2013-11-09T23:59:00Z
827,Berghain,Joel Mull,2013-11-09T23:59:00Z,2013-11-10T07:59:00Z
827,Berghain,Manic Brothers,2013-11-09T23:59:00Z,2013-11-09T04:00:00Z
828,Panorama Bar,Marco Resmann,2013-11-15T03:00:00Z,2013-11-15T05:30:00Z
828,Panorama Bar,Sierra Sam,2013-11-15T05:30:00Z,2013-11-15T06:30:00Z
828,Panorama Bar,Ian Pooley,2013-11-15T06:30:00Z,2013-11-15T09:00:00Z
828,Panorama Bar,Ruede Hagelstein,2013-11-15T09:00:00Z,2013-11-15T17:00:00Z
828,Panorama Bar,Magit Cacoon,2013-11-15T23:59:00Z,2013-11-15T03:00:00Z
829,Panorama Bar,Craig Richards,2013-11-16T02:00:00Z,2013-11-16T10:00:00Z
829,Panorama Bar,Evan Baggs,2013-11-16T16:00:00Z,2013-11-16T19:00:00Z
829,Panorama Bar,Guti,2013-11-16T19:00:00Z,2013-11-16T20:30:00Z
829,Panorama Bar,Richy Ahmed,2013-11-16T20:30:00Z,2013-11-16T23:00:00Z
829,Panorama Bar,Cassy,2013-11-16T23:00:00Z,2013-11-16T02:00:00Z
829,Berghain,Dasha Rush,2013-11-16T04:30:00Z,2013-11-16T06:00:00Z
829,Berghain,Myles Sergé,2013-11-16T06:00:00Z,2013-11-16T09:00:00Z
829,Berghain,Go Hiyama,2013-11-16T09:00:00Z,2013-11-16T12:00:00Z
829,Berghain,Ed Davenport,2013-11-16T12:00:00Z,2013-11-16T16:00:00Z
829,Berghain,Speedy J,2013-11-16T16:00:00Z,2013-11-16T20:00:00Z
829,Berghain,Ben Klock,2013-11-16T20:00:00Z,2013-11-16T23:59:00Z
829,Berghain,Answer Code Request,2013-11-16T23:59:00Z,2013-11-16T04:30:00Z
829,Berghain,Marcel Fengler,2013-11-16T23:59:00Z,2013-11-17T07:59:00Z
83,Garten,nd_baumecker,2010-05-22T12:00:00Z,2010-05-22T16:00:00Z
83,Garten,Dinky,2010-05-22T16:00:00Z,2010-05-22T20:00:00Z
83,Panorama Bar,BabyG,2010-05-22T00:00:00Z,2010-05-22T03:00:00Z
83,Panorama Bar,Mr. Statik,2010-05-22T03:00:00Z,2010-05-22T05:00:00Z
83,Panorama Bar,Kiki,2010-05-22T05:00:00Z,2010-05-22T06:00:00Z
83,Panorama Bar,Ellen Allien,2010-05-22T06:00:00Z,2010-05-22T10:00:00Z
83,Panorama Bar,Chaim,2010-05-22T10:00:00Z,2010-05-22T18:00:00Z
83,Berghain,Dj Pete,2010-05-22T00:00:00Z,2010-05-22T04:00:00Z
83,Berghain,Dasha Rush,2010-05-22T04:00:00Z,2010-05-22T06:00:00Z
83,Berghain,Ben Klock,2010-05-22T06:00:00Z,2010-05-22T09:00:00Z
83,Berghain,Boris,2010-05-22T09:00:00Z,2010-05-22T17:00:00Z
831,Panorama Bar,Black Coffee,2013-11-22T04:00:00Z,2013-11-22T06:30:00Z
831,Panorama Bar,Patrice Scott,2013-11-22T06:30:00Z,2013-11-22T09:00:00Z
831,Panorama Bar,Soundstream,2013-11-22T09:00:00Z,2013-11-22T17:00:00Z
831,Panorama Bar,Jerome Sydenham,2013-11-22T23:59:00Z,2013-11-22T04:00:00Z
832,Panorama Bar,Jamie xx,2013-11-23T15:00:00Z,2013-11-23T17:00:00Z
832,Panorama Bar,Stefan Goldmann,2013-11-23T17:00:00Z,2013-11-23T20:00:00Z
832,Panorama Bar,Black Madonna,2013-11-23T20:00:00Z,2013-11-23T23:59:00Z
832,Panorama Bar,Oskar Offermann & Edward,2013-11-23T23:59:00Z,2013-11-24T07:59:00Z
832,Berghain,The Advent,2013-11-23T04:00:00Z,2013-11-23T05:30:00Z
832,Berghain,Reeko,2013-11-23T05:30:00Z,2013-11-23T08:00:00Z
832,Berghain,Rolando,2013-11-23T08:00:00Z,2013-11-23T12:00:00Z
832,Berghain,L.B. Dub Corp,2013-11-23T12:00:00Z,2013-11-23T16:00:00Z
832,Berghain,Function,2013-11-23T16:00:00Z,2013-11-23T20:00:00Z
832,Berghain,Len Faki,2013-11-23T20:00:00Z,2013-11-23T23:59:00Z
832,Berghain,Silva Rymd,2013-11-23T23:59:00Z,2013-11-23T04:00:00Z
832,Berghain,Marcel Dettmann,2013-11-23T23:59:00Z,2013-11-24T07:59:00Z
834,Panorama Bar,Jovonn,2013-11-29T04:00:00Z,2013-11-29T07:00:00Z
834,Panorama Bar,Oracy,2013-11-29T07:00:00Z,2013-11-29T08:00:00Z
834,Panorama Bar,Don Williams,2013-11-29T08:00:00Z,2013-11-29T16:00:00Z
834,Panorama Bar,Gerd Janson,2013-11-29T23:59:00Z,2013-11-29T04:00:00Z
835,Berghain,Anstam,2013-11-27T21:00:00Z,2013-11-27T22:00:00Z
835,Berghain,Shed vertont Nosferatu - Eine Symphonie des Grauens,2013-11-27T22:00:00Z,2013-11-27T23:30:00Z
835,Berghain,Finn Johannsen,2013-11-27T23:30:00Z,2013-11-28T07:30:00Z
836,Kantine am Berghain,Ian P. Christ & Philipp Strobel,2013-11-21T19:30:00Z,2013-11-21T20:30:00Z
836,Kantine am Berghain,OAKE,2013-11-21T20:30:00Z,2013-11-21T21:30:00Z
836,Kantine am Berghain,Sammuel Kerridge,2013-11-21T21:45:00Z,2013-11-21T22:45:00Z
837,Kantine am Berghain,DENA,2013-11-20T20:00:00Z,2013-11-20T21:00:00Z
837,Kantine am Berghain,Banks,2013-11-20T21:00:00Z,2013-11-21T05:00:00Z
838,Berghain,Falko Teichmann,2014-03-05T00:30:00Z,2014-03-05T08:30:00Z
838,Berghain,Falko Teichmann,2014-03-05T20:00:00Z,2014-03-05T21:00:00Z
838,Berghain,Golden Diskó Ship,2014-03-05T21:00:00Z,2014-03-05T21:45:00Z
838,Berghain,Kuedo,2014-03-05T21:45:00Z,2014-03-05T23:15:00Z
838,Berghain,Forest Swords,2014-03-05T23:15:00Z,2014-03-05T00:30:00Z
839,Berghain,Bus,2013-12-12T20:00:00Z,2013-12-12T21:45:00Z
839,Berghain,Max Loderbauer,2013-12-12T21:45:00Z,2013-12-12T22:15:00Z
839,Berghain,The Orb,2013-12-12T22:30:00Z,2013-12-13T06:30:00Z
84,Panorama Bar,Luke Solomon,2010-05-28T00:00:00Z,2010-05-28T03:00:00Z
84,Panorama Bar,Rob Mello,2010-05-28T03:00:00Z,2010-05-28T06:00:00Z
84,Panorama Bar,Radio Slave,2010-05-28T06:00:00Z,2010-05-28T09:00:00Z
84,Panorama Bar,Spencer Parker,2010-05-28T09:00:00Z,2010-05-28T12:00:00Z
84,Panorama Bar,Rekids Allstars,2010-05-28T12:00:00Z,2010-05-28T20:00:00Z
841,Kantine am Berghain,Parasite Single,2014-02-18T20:00:00Z,2014-02-18T20:45:00Z
841,Kantine am Berghain,Samaris,2014-02-18T21:00:00Z,2014-02-19T05:00:00Z
842,Panorama Bar,James Holden,2013-11-30T15:00:00Z,2013-11-30T20:00:00Z
842,Panorama Bar,Staffan Lindberg,2013-11-30T20:00:00Z,2013-11-30T23:59:00Z
842,Panorama Bar,Nick Höppner,2013-11-30T23:59:00Z,2013-12-01T07:59:00Z
843,Kantine am Berghain,Greg Wilson,2013-12-12T22:00:00Z,2013-12-12T06:00:00Z
845,Panorama Bar,Kassem Mosse,2013-12-13T03:30:00Z,2013-12-13T04:30:00Z
845,Panorama Bar,DJ Spider,2013-12-13T04:30:00Z,2013-12-13T07:00:00Z
845,Panorama Bar,Dakini9,2013-12-13T07:00:00Z,2013-12-13T09:00:00Z
845,Panorama Bar,Simian Mobile Disco,2013-12-13T09:00:00Z,2013-12-13T17:00:00Z
845,Panorama Bar,Resom,2013-12-13T23:59:00Z,2013-12-13T03:30:00Z
845,Berghain,Visionist,2013-12-13T02:00:00Z,2013-12-13T03:00:00Z
845,Berghain,Tim Exile,2013-12-13T03:00:00Z,2013-12-13T04:00:00Z
845,Berghain,Special Request,2013-12-13T04:00:00Z,2013-12-13T06:00:00Z
845,Berghain,Kommune1,2013-12-13T06:00:00Z,2013-12-13T07:00:00Z
